100000 ciudades aleatorias
Presupuesto bajo
Tiempo: 0.0438715
Tiempo: 0.0406175
Tiempo: 0.0413026
Tiempo: 0.0407985
Tiempo: 0.0398348
Tiempo: 0.0399846
Tiempo: 0.0400792
Tiempo: 0.0400404
Tiempo: 0.0396833
Tiempo: 0.0394335
Tiempo: 0.0418031
Tiempo: 0.0405163
Tiempo: 0.0394383
Tiempo: 0.0405755
Tiempo: 0.0395397
Tiempo: 0.0394509
Tiempo: 0.0394895
Tiempo: 0.0393428
Tiempo: 0.0393206
Tiempo: 0.0393175
Tiempo: 0.039496
Tiempo: 0.0391239
Tiempo: 0.0391552
Tiempo: 0.0395913
Tiempo: 0.0394718
Tiempo: 0.039417
Tiempo: 0.0394473
Tiempo: 0.0391115
Tiempo: 0.0392152
Tiempo: 0.0441096
Tiempo: 0.0396132
Tiempo: 0.0420349
Tiempo: 0.039615
Tiempo: 0.0396107
Tiempo: 0.0394169
Tiempo: 0.0394894
Tiempo: 0.0412759
Tiempo: 0.0391197
Tiempo: 0.0389068
Tiempo: 0.0389362
Tiempo: 0.0389277
Tiempo: 0.0388547
Tiempo: 0.0393268
Tiempo: 0.0389612
Tiempo: 0.0392205
Tiempo: 0.0390746
Tiempo: 0.0392523
Tiempo: 0.0390769
Tiempo: 0.0395978
Tiempo: 0.0391405
Tiempo: 0.039199
Tiempo: 0.0397206
Tiempo: 0.0393451
Tiempo: 0.0390186
Tiempo: 0.0393281
Tiempo: 0.0392162
Tiempo: 0.0402354
Tiempo: 0.0397378
Tiempo: 0.0390059
Tiempo: 0.0390234
Tiempo: 0.0394131
Tiempo: 0.0462021
Tiempo: 0.0399352
Tiempo: 0.0399013
Tiempo: 0.0392868
Tiempo: 0.039145
Tiempo: 0.0393791
Tiempo: 0.0396846
Tiempo: 0.0392237
Tiempo: 0.0390387
Tiempo: 0.0391794
Tiempo: 0.0390887
Tiempo: 0.0391645
Tiempo: 0.040389
Tiempo: 0.0403364
Tiempo: 0.0393333
Tiempo: 0.0395668
Tiempo: 0.0435968
Tiempo: 0.0391574
Tiempo: 0.0393976
Tiempo: 0.0395031
Tiempo: 0.0392618
Tiempo: 0.0393363
Tiempo: 0.0391034
Tiempo: 0.0396208
Tiempo: 0.0392233
Tiempo: 0.0394449
Tiempo: 0.0393415
Tiempo: 0.0391028
